0.000000	0.883305
0.100000	0.844431
0.200000	0.805558
0.300000	0.766685
0.400000	0.727812
0.500000	0.688938
0.600000	0.650065
0.700000	0.611192
0.800000	0.572318
0.900000	0.533445
1.000000	0.494572
1.100000	0.379774
1.200000	0.264976
1.300000	0.150178
1.400000	0.035380
1.500000	-0.079418
1.600000	-0.194216
1.700000	-0.309014
1.800000	-0.423812
1.900000	-0.538609
2.000000	-0.653407
2.100000	-0.629140
2.200000	-0.604873
2.300000	-0.580606
2.400000	-0.556339
2.500000	-0.532072
2.600000	-0.507805
2.700000	-0.483538
2.800000	-0.459271
2.900000	-0.435004
3.000000	-0.410737
3.100000	-0.412090
3.200000	-0.413443
3.300000	-0.414796
3.400000	-0.416149
3.500000	-0.417502
3.600000	-0.418855
3.700000	-0.420208
3.800000	-0.421561
3.900000	-0.422914
4.000000	-0.424266
4.100000	-0.341956
4.200000	-0.259646
4.300000	-0.177336
4.400000	-0.095025
4.500000	-0.012715
4.600000	0.069595
4.700000	0.151905
4.800000	0.234215
4.900000	0.316526
5.000000	0.398836
5.100000	0.372791
5.200000	0.346746
5.300000	0.320701
5.400000	0.294655
5.500000	0.268610
5.600000	0.242565
5.700000	0.216520
5.800000	0.190475
5.900000	0.164430
6.000000	0.138384
6.100000	0.159941
6.200000	0.181498
6.300000	0.203055
6.400000	0.224612
6.500000	0.246169
6.600000	0.267726
6.700000	0.289283
6.800000	0.310840
6.900000	0.332397
7.000000	0.353954
7.100000	0.290711
7.200000	0.227467
7.300000	0.164224
7.400000	0.100980
7.500000	0.037737
7.600000	-0.025506
7.700000	-0.088750
7.800000	-0.151993
7.900000	-0.215236
8.000000	-0.278480
8.100000	-0.249109
8.200000	-0.219738
8.300000	-0.190367
8.400000	-0.160996
8.500000	-0.131625
8.600000	-0.102254
8.700000	-0.072883
8.800000	-0.043512
8.900000	-0.014142
9.000000	0.015229
9.100000	-0.016166
9.200000	-0.047562
9.300000	-0.078957
9.400000	-0.110353
9.500000	-0.141748
9.600000	-0.173143
9.700000	-0.204539
9.800000	-0.235934
9.900000	-0.267330
10.000000	-0.298725
10.100000	-0.246416
10.200000	-0.194106
10.300000	-0.141796
10.400000	-0.089487
10.500000	-0.037177
10.600000	0.015133
10.700000	0.067443
10.800000	0.119752
10.900000	0.172062
11.000000	0.224372
11.100000	0.191922
11.200000	0.159473
11.300000	0.127024
11.400000	0.094575
11.500000	0.062125
11.600000	0.029676
11.700000	-0.002773
11.800000	-0.035223
11.900000	-0.067672
12.000000	-0.100121
12.100000	-0.064120
12.200000	-0.028119
12.300000	0.007882
12.400000	0.043883
12.500000	0.079884
12.600000	0.115885
12.700000	0.151886
12.800000	0.187887
12.900000	0.223888
13.000000	0.259889
13.100000	0.213718
13.200000	0.167546
13.300000	0.121375
13.400000	0.075203
13.500000	0.029032
13.600000	-0.017140
13.700000	-0.063312
13.800000	-0.109483
13.900000	-0.155655
14.000000	-0.201826
14.100000	-0.167034
14.200000	-0.132241
14.300000	-0.097448
14.400000	-0.062656
14.500000	-0.027863
14.600000	0.006930
14.700000	0.041722
14.800000	0.076515
14.900000	0.111308
15.000000	0.146100
15.100000	0.108058
15.200000	0.070016
15.300000	0.031973
15.400000	-0.006069
15.500000	-0.044111
15.600000	-0.082154
15.700000	-0.120196
15.800000	-0.158239
15.900000	-0.196281
16.000000	-0.234323
16.100000	-0.191528
16.200000	-0.148734
16.300000	-0.105939
16.400000	-0.063144
16.500000	-0.020349
16.600000	0.022445
16.700000	0.065240
16.800000	0.108035
16.900000	0.150830
17.000000	0.193624
17.100000	0.157213
17.200000	0.120801
17.300000	0.084389
17.400000	0.047977
17.500000	0.011565
17.600000	-0.024847
17.700000	-0.061258
17.800000	-0.097670
17.900000	-0.134082
18.000000	-0.170494
18.100000	-0.131621
18.200000	-0.092747
18.300000	-0.053874
18.400000	-0.015001
18.500000	0.023873
18.600000	0.062746
18.700000	0.101619
18.800000	0.140493
18.900000	0.179366
19.000000	0.218239
