0.000000	0.000000
0.100000	0.068894
0.200000	0.137788
0.300000	0.206681
0.400000	0.275575
0.500000	0.344469
0.600000	0.413363
0.700000	0.482257
0.800000	0.551151
0.900000	0.620044
1.000000	0.688938
1.100000	0.680996
1.200000	0.673055
1.300000	0.665113
1.400000	0.657171
1.500000	0.649229
1.600000	0.641287
1.700000	0.633346
1.800000	0.625404
1.900000	0.617462
2.000000	0.609520
2.100000	0.556313
2.200000	0.503106
2.300000	0.449899
2.400000	0.396691
2.500000	0.343484
2.600000	0.290277
2.700000	0.237070
2.800000	0.183863
2.900000	0.130656
3.000000	0.077448
3.100000	0.035698
3.200000	-0.006052
3.300000	-0.047802
3.400000	-0.089552
3.500000	-0.131302
3.600000	-0.173053
3.700000	-0.214803
3.800000	-0.256553
3.900000	-0.298303
4.000000	-0.340053
4.100000	-0.341325
4.200000	-0.342596
4.300000	-0.343868
4.400000	-0.345139
4.500000	-0.346411
4.600000	-0.347682
4.700000	-0.348954
4.800000	-0.350225
4.900000	-0.351497
5.000000	-0.352769
5.100000	-0.325908
5.200000	-0.299046
5.300000	-0.272185
5.400000	-0.245324
5.500000	-0.218463
5.600000	-0.191602
5.700000	-0.164741
5.800000	-0.137880
5.900000	-0.111019
6.000000	-0.084158
6.100000	-0.059541
6.200000	-0.034924
6.300000	-0.010308
6.400000	0.014309
6.500000	0.038926
6.600000	0.063543
6.700000	0.088160
6.800000	0.112777
6.900000	0.137394
7.000000	0.162011
7.100000	0.165785
7.200000	0.169558
7.300000	0.173332
7.400000	0.177106
7.500000	0.180879
7.600000	0.184653
7.700000	0.188427
7.800000	0.192201
7.900000	0.195974
8.000000	0.199748
8.100000	0.186585
8.200000	0.173423
8.300000	0.160260
8.400000	0.147098
8.500000	0.133935
8.600000	0.120773
8.700000	0.107610
8.800000	0.094448
8.900000	0.081285
9.000000	0.068123
9.100000	0.053948
9.200000	0.039773
9.300000	0.025598
9.400000	0.011424
9.500000	-0.002751
9.600000	-0.016926
9.700000	-0.031101
9.800000	-0.045276
9.900000	-0.059450
10.000000	-0.073625
10.100000	-0.077343
10.200000	-0.081061
10.300000	-0.084778
10.400000	-0.088496
10.500000	-0.092214
10.600000	-0.095931
10.700000	-0.099649
10.800000	-0.103367
10.900000	-0.107084
11.000000	-0.110802
11.100000	-0.104590
11.200000	-0.098377
11.300000	-0.092164
11.400000	-0.085952
11.500000	-0.079739
11.600000	-0.073527
11.700000	-0.067314
11.800000	-0.061102
11.900000	-0.054889
12.000000	-0.048677
12.100000	-0.040688
12.200000	-0.032700
12.300000	-0.024712
12.400000	-0.016723
12.500000	-0.008735
12.600000	-0.000746
12.700000	0.007242
12.800000	0.015230
12.900000	0.023219
13.000000	0.031207
13.100000	0.034110
13.200000	0.037014
13.300000	0.039917
13.400000	0.042820
13.500000	0.045723
13.600000	0.048626
13.700000	0.051529
13.800000	0.054433
13.900000	0.057336
14.000000	0.060239
14.100000	0.057453
14.200000	0.054666
14.300000	0.051880
14.400000	0.049094
14.500000	0.046307
14.600000	0.043521
14.700000	0.040735
14.800000	0.037949
14.900000	0.035162
15.000000	0.032376
15.100000	0.027965
15.200000	0.023554
15.300000	0.019142
15.400000	0.014731
15.500000	0.010320
15.600000	0.005909
15.700000	0.001498
15.800000	-0.002913
15.900000	-0.007324
16.000000	-0.011736
16.100000	-0.013771
16.200000	-0.015805
16.300000	-0.017840
16.400000	-0.019875
16.500000	-0.021910
16.600000	-0.023945
16.700000	-0.025980
16.800000	-0.028015
16.900000	-0.030050
17.000000	-0.032085
17.100000	-0.030928
17.200000	-0.029772
17.300000	-0.028615
17.400000	-0.027459
17.500000	-0.026302
17.600000	-0.025146
17.700000	-0.023989
17.800000	-0.022833
17.900000	-0.021676
18.000000	-0.020520
18.100000	-0.018133
18.200000	-0.015745
18.300000	-0.013358
18.400000	-0.010971
18.500000	-0.008583
18.600000	-0.006196
18.700000	-0.003809
18.800000	-0.001422
18.900000	0.000966
19.000000	0.003353
19.100000	0.005740
19.200000	0.008127
19.300000	0.010515
19.400000	0.012902
19.500000	0.015289
19.600000	0.017676
19.700000	0.020064
19.800000	0.022451
19.900000	0.024838
