0.000000	0.000000
0.100000	0.004352
0.200000	0.017148
0.300000	0.037999
0.400000	0.066518
0.500000	0.102314
0.600000	0.145000
0.700000	0.194187
0.800000	0.249486
0.900000	0.310507
1.000000	0.376864
1.100000	0.448039
1.200000	0.523012
1.300000	0.600635
1.400000	0.679759
1.500000	0.759238
1.600000	0.837922
1.700000	0.914664
1.800000	0.988316
1.900000	1.057730
2.000000	1.121758
2.100000	1.179483
2.200000	1.230917
2.300000	1.276302
2.400000	1.315882
2.500000	1.349898
2.600000	1.378593
2.700000	1.402210
2.800000	1.420991
2.900000	1.435180
3.000000	1.445019
3.100000	1.450708
3.200000	1.452276
3.300000	1.449710
3.400000	1.442995
3.500000	1.432120
3.600000	1.417069
3.700000	1.397829
3.800000	1.374388
3.900000	1.346731
4.000000	1.314844
4.100000	1.278855
4.200000	1.239446
4.300000	1.197440
4.400000	1.153662
4.500000	1.108932
4.600000	1.064076
4.700000	1.019916
4.800000	0.977275
4.900000	0.936975
5.000000	0.899842
5.100000	0.866516
5.200000	0.836917
5.300000	0.810787
5.400000	0.787863
5.500000	0.767886
5.600000	0.750595
5.700000	0.735729
5.800000	0.723029
5.900000	0.712234
6.000000	0.703082
6.100000	0.695395
6.200000	0.689306
6.300000	0.685032
6.400000	0.682789
6.500000	0.682792
6.600000	0.685257
6.700000	0.690399
6.800000	0.698434
6.900000	0.709577
7.000000	0.724045
7.100000	0.741910
7.200000	0.762683
7.300000	0.785730
7.400000	0.810419
7.500000	0.836119
7.600000	0.862195
7.700000	0.888017
7.800000	0.912951
7.900000	0.936365
8.000000	0.957627
8.100000	0.976258
8.200000	0.992399
8.300000	1.006341
8.400000	1.018381
8.500000	1.028810
8.600000	1.037923
8.700000	1.046013
8.800000	1.053375
8.900000	1.060301
9.000000	1.067086
9.100000	1.073923
9.200000	1.080597
9.300000	1.086796
9.400000	1.092205
9.500000	1.096511
9.600000	1.099399
9.700000	1.100556
9.800000	1.099667
9.900000	1.096419
10.000000	1.090498
10.100000	1.081729
10.200000	1.070496
10.300000	1.057322
10.400000	1.042730
10.500000	1.027243
10.600000	1.011384
10.700000	0.995676
10.800000	0.980643
10.900000	0.966808
11.000000	0.954693
11.100000	0.944681
11.200000	0.936587
11.300000	0.930089
11.400000	0.924861
11.500000	0.920578
11.600000	0.916917
11.700000	0.913552
11.800000	0.910160
11.900000	0.906416
12.000000	0.901995
12.100000	0.896686
12.200000	0.890737
12.300000	0.884506
12.400000	0.878354
12.500000	0.872641
12.600000	0.867727
12.700000	0.863972
12.800000	0.861735
12.900000	0.861378
13.000000	0.863259
13.100000	0.867602
13.200000	0.874083
13.300000	0.882239
13.400000	0.891608
13.500000	0.901730
13.600000	0.912142
13.700000	0.922382
13.800000	0.931990
13.900000	0.940502
14.000000	0.947458
14.100000	0.952531
14.200000	0.955934
14.300000	0.958014
14.400000	0.959119
14.500000	0.959598
14.600000	0.959798
14.700000	0.960068
14.800000	0.960755
14.900000	0.962207
15.000000	0.964772
15.100000	0.968677
15.200000	0.973662
15.300000	0.979347
15.400000	0.985353
15.500000	0.991297
15.600000	0.996800
15.700000	1.001482
15.800000	1.004962
15.900000	1.006859
16.000000	1.006794
16.100000	1.004520
16.200000	1.000331
16.300000	0.994655
16.400000	0.987919
16.500000	0.980552
16.600000	0.972981
16.700000	0.965634
16.800000	0.958940
16.900000	0.953327
17.000000	0.949222
17.100000	0.946920
17.200000	0.946192
17.300000	0.946671
17.400000	0.947994
17.500000	0.949796
17.600000	0.951715
17.700000	0.953385
17.800000	0.954442
17.900000	0.954523
18.000000	0.953262
18.100000	0.950423
18.200000	0.946267
18.300000	0.941184
18.400000	0.935561
18.500000	0.929789
18.600000	0.924256
18.700000	0.919350
18.800000	0.915460
18.900000	0.912976
19.000000	0.912284
